date,product_id,price,promotion,holiday,weather_index,units_sold,day_of_week,month
2023-03-22,7,9.918125321408256,1,0,-0.5166045680841732,38,2,3
2023-03-23,7,10.30980560305365,0,0,-0.1879419923476007,39,3,3
2023-03-24,7,14.61272694634342,0,0,-1.4316203780710977,40,4,3
2023-03-25,7,13.339213264841504,0,0,-0.9593932300212952,42,5,3
2023-03-26,7,14.074630616263244,0,0,-0.5120254936858446,45,6,3
2023-03-27,7,14.695684316890064,1,0,-1.0243791485501197,36,0,3
2023-03-28,7,13.882703585367214,0,0,-0.6019619803488327,46,1,3
2023-03-29,7,9.893985665424076,0,0,-0.4806551414634871,40,2,3
2023-03-30,7,11.56866870425885,1,0,0.6896789804318457,47,3,3
2023-03-31,7,5.972389694379194,0,1,-0.3782950489999316,51,4,3
2023-04-01,7,18.287122448842894,0,0,-0.9678736138901112,37,5,4
2023-04-02,7,13.490651403660078,0,0,-0.5969250701276325,38,6,4
2023-04-03,7,6.788744849685674,1,0,-1.7209380867222055,54,0,4
2023-04-04,7,16.14867109592214,0,0,0.294091958913838,37,1,4
2023-04-05,7,15.239309554569896,0,0,1.3957445116475526,44,2,4
2023-04-06,7,18.097494129342323,0,0,-0.144747077410545,44,3,4
2023-04-07,7,7.6604342244196,0,0,1.4322251393842105,42,4,4
2023-04-08,7,19.995307919116883,1,0,-0.7156252468215181,46,5,4
2023-04-09,7,19.8633719561197,0,0,0.8575902399628014,36,6,4
2023-04-10,7,6.722048653725681,0,0,-0.6054070746134926,52,0,4
2023-04-11,7,10.59187605289254,0,0,-0.0365518714754186,46,1,4
2023-04-12,7,17.68423575778003,0,1,0.178863777614948,48,2,4
2023-04-13,7,18.38329663850455,0,0,-0.6246391989849306,34,3,4
2023-04-14,7,12.178562496763092,0,0,0.5345957388391209,36,4,4
2023-04-15,7,10.243933860898595,0,0,0.928171577983225,51,5,4
2023-04-16,7,10.922234284571791,1,0,0.4457102913693075,45,6,4
2023-04-17,7,15.89693525295222,1,0,1.0856563291839765,51,0,4
2023-04-18,7,13.724592706694262,0,0,-0.0556098719082768,44,1,4
2023-04-19,7,17.824485660496602,0,0,0.6501683003049489,36,2,4
2023-04-20,7,12.177996846783914,0,0,0.8289953663016446,41,3,4
2023-04-21,7,9.190581896207178,0,0,-1.1747667718636263,45,4,4
2023-04-22,7,6.444956165122478,0,0,0.6707376573795935,49,5,4
2023-04-23,7,10.021963239604435,0,0,0.3825239197110875,48,6,4
2023-04-24,7,14.381301955733775,0,0,-1.2443880940501078,43,0,4
2023-04-25,7,18.73340389633256,1,1,0.9996981655243442,49,1,4
2023-04-26,7,18.374009790302853,0,0,2.2549487081502124,40,2,4
2023-04-27,7,19.950082498355016,0,0,-0.7735189923705976,31,3,4
2023-04-28,7,12.790664256956168,1,1,1.4295662058221903,50,4,4
2023-04-29,7,15.915509560261738,1,0,-1.1388049204317188,42,5,4
2023-04-30,7,9.19053190205416,0,0,0.5218243288864399,47,6,4
2023-05-01,7,11.716253967096602,1,0,-0.2101253099835313,42,0,5
2023-05-02,7,14.581490249829296,1,0,-0.6166915455579565,59,1,5
2023-05-03,7,17.794651030217523,0,0,0.4323811389473921,31,2,5
2023-05-04,7,11.5342575515227,1,0,-0.1230889347882538,49,3,5
2023-05-05,7,5.330553669481289,1,0,-0.8225454435131005,60,4,5
2023-05-06,7,14.971260375100464,1,0,-0.5576218387588715,47,5,5
2023-05-07,7,13.648289734814153,0,0,-0.1435637694654114,40,6,5
2023-05-08,7,9.06154013897979,0,0,-0.6885183454378351,44,0,5
2023-05-09,7,8.549038578713628,1,0,-1.0052684657135205,44,1,5
2023-05-10,7,10.421579940210757,0,0,-0.1524355893630855,46,2,5
2023-05-11,7,11.396847098786838,0,0,-0.8955216204680972,43,3,5
2023-05-12,7,7.477392557265688,0,0,0.0776361292070364,45,4,5
2023-05-13,7,7.466474315073565,0,0,0.4589383978772632,54,5,5
2023-05-14,7,5.738223315172851,0,0,-0.16467644555215,42,6,5
2023-05-15,7,16.454589954524117,0,0,0.3590323525182788,39,0,5
2023-05-16,7,18.64395571846729,1,0,1.6517980486069777,37,1,5
2023-05-17,7,19.43121308043046,1,0,0.4535060602633977,48,2,5
2023-05-18,7,6.435636826460142,0,0,-1.7925066957452738,44,3,5
2023-05-19,7,11.226423341084278,1,1,-3.209307233392574,50,4,5
2023-05-20,7,13.881939545196769,0,0,-1.4656439821935796,40,5,5
2023-05-21,7,8.510418923954743,0,1,-0.7871131896139474,58,6,5
2023-05-22,7,11.094745862365624,1,0,-1.9769052898402024,48,0,5
2023-05-23,7,18.13664023695977,1,0,0.0321653233822941,43,1,5
2023-05-24,7,18.709254056041694,0,0,-0.5097328750837631,37,2,5
2023-05-25,7,7.128213531231047,0,0,1.2256905537544756,39,3,5
2023-05-26,7,15.862158078155876,0,0,0.5949066825156755,40,4,5
2023-05-27,7,11.297023159067034,0,0,-1.3260363835973632,46,5,5
2023-05-28,7,18.101791585827247,1,0,1.6646597065307471,32,6,5
2023-05-29,7,8.556505608469315,0,0,-0.6767197713591999,46,0,5
2023-05-30,7,12.870509983204965,0,0,-0.1160755922668008,45,1,5
2023-05-31,7,15.536622432269995,0,0,1.188496271347522,42,2,5
2023-06-01,7,17.420284767059268,0,1,-0.947406995799132,40,3,6
2023-06-02,7,12.999929569080235,0,0,0.2101668649181153,36,4,6
2023-06-03,7,9.508911414913026,0,0,2.0680447436530813,47,5,6
2023-06-04,7,19.35962937067555,1,0,-1.0016158359875134,42,6,6
2023-06-05,7,17.981216061252603,0,0,1.9928390308432,46,0,6
2023-06-06,7,14.727930193604552,0,0,-1.8429882395321984,43,1,6
2023-06-07,7,8.725306160819867,0,0,-0.0129298587298004,50,2,6
2023-06-08,7,9.78420163488182,0,0,1.2771360676350745,56,3,6
2023-06-09,7,14.515794874539925,1,1,0.9175648755400638,46,4,6
2023-06-10,7,9.722597849906666,0,0,0.6003646467941951,45,5,6
2023-06-11,7,6.541609304600158,0,0,0.9544561568734802,53,6,6
2023-06-12,7,7.96864462468621,1,0,0.0622217311808082,50,0,6
2023-06-13,7,17.422746392009415,1,0,1.1021496643392903,35,1,6
2023-06-14,7,8.767064282879026,0,0,1.031718389299982,41,2,6
2023-06-15,7,14.447662931017629,1,0,-0.1170090649312852,45,3,6
2023-06-16,7,9.816311857004004,0,0,0.7512263585679165,38,4,6
2023-06-17,7,14.889560666180742,1,0,0.373556308704486,46,5,6
2023-06-18,7,15.177437104641273,0,0,-0.1049980028542492,47,6,6
2023-06-19,7,7.477475395085406,0,0,-0.8075817063709164,46,0,6
2023-06-20,7,17.134254198786415,0,0,-1.2420011349221594,46,1,6
2023-06-21,7,10.455154592190782,1,0,-0.6111445077174641,42,2,6
2023-06-22,7,14.63733980628202,0,0,-1.1326013014404992,42,3,6
2023-06-23,7,17.027044921049743,1,0,1.464980101598588,35,4,6
2023-06-24,7,18.27759120795989,0,0,0.466365095596666,39,5,6
2023-06-25,7,9.030103227783368,0,0,-0.6550504259695289,42,6,6
2023-06-26,7,19.50306230974544,0,0,-0.9171928861111744,38,0,6
2023-06-27,7,18.96583148029726,0,0,0.7688149341902294,37,1,6
2023-06-28,7,15.859645218721644,0,0,-0.1575956990244412,48,2,6
2023-06-29,7,15.746051713434843,0,0,0.5958685741281465,35,3,6
2023-06-30,7,15.966135796948876,0,0,-0.1865652208408794,44,4,6
2023-07-01,7,13.06874694325888,0,0,0.1251172334055932,46,5,7
2023-07-02,7,8.749452437431918,0,0,0.3002867069637553,50,6,7
2023-07-03,7,6.811203505026449,0,0,-0.0625683330894971,48,0,7
2023-07-04,7,10.622840803968742,1,0,2.31677377789933,56,1,7
2023-07-05,7,10.48413744348352,0,0,-0.5155546289094675,35,2,7
2023-07-06,7,19.222169262982803,0,0,-0.4182636127510034,49,3,7
2023-07-07,7,9.989445312160091,0,0,0.06439360706472,44,4,7
2023-07-08,7,7.069675914989126,0,0,-0.2732514314290452,47,5,7
2023-07-09,7,8.259317775538516,0,0,1.175947154922647,39,6,7
2023-07-10,7,6.0393426544407705,0,0,-1.333811718235028,40,0,7
2023-07-11,7,13.617332333997965,0,0,1.1438554587208969e-05,47,1,7
2023-07-12,7,15.306737484110135,0,0,1.4681972314759673,44,2,7
2023-07-13,7,10.038064831080884,0,0,-0.7057220196713434,40,3,7
2023-07-14,7,14.070459413651015,0,0,1.5330918099743167,44,4,7
2023-07-15,7,16.85632367567866,1,0,0.4074139571351527,47,5,7
2023-07-16,7,13.038771922149603,0,0,0.0963186991207256,40,6,7
2023-07-17,7,8.018931316028688,0,0,-0.8012295508915321,49,0,7
2023-07-18,7,13.30594739119863,1,0,-0.9299566093532388,56,1,7
2023-07-19,7,16.701070080409345,0,1,0.3433050167984124,46,2,7
2023-07-20,7,14.110699865684726,1,0,-0.3324951162193814,44,3,7
2023-07-21,7,18.38892378445132,0,0,1.6820384409046425,40,4,7
2023-07-22,7,11.138961691024942,0,0,0.2272621303213157,51,5,7
2023-07-23,7,13.65615422224741,0,0,-1.3267387588004578,43,6,7
2023-07-24,7,14.45091036628152,0,0,1.998086433394647,44,0,7
2023-07-25,7,12.768595180632294,0,0,-1.1421893952475923,43,1,7
2023-07-26,7,11.812504025941454,0,0,-1.0448222490576875,50,2,7
2023-07-27,7,13.206574913468272,0,0,-1.4919937236202263,43,3,7
2023-07-28,7,7.959742835232189,0,0,-0.1341526096342588,45,4,7
2023-07-29,7,10.030716342541387,0,0,-0.5645857950974604,49,5,7
2023-07-30,7,8.27922002471131,0,0,1.385017137081016,45,6,7
2023-07-31,7,10.885673127880922,0,0,1.347728404318298,44,0,7
2023-08-01,7,9.46066029805574,0,0,0.56869424885214,48,1,8
2023-08-02,7,10.84846461505389,1,0,-0.5912160158396764,54,2,8
2023-08-03,7,12.450629607301952,0,0,-0.0372911184461045,36,3,8
2023-08-04,7,18.49487636364097,0,0,0.4266785826177412,46,4,8
2023-08-05,7,6.952521105411097,0,0,0.0800789743738623,37,5,8
2023-08-06,7,12.33060994539926,1,0,-0.662614706628754,54,6,8
2023-08-07,7,10.86282593680794,0,0,0.7520588837576638,35,0,8
2023-08-08,7,13.95374640204963,1,0,0.2423109488061351,47,1,8
2023-08-09,7,7.797673890165965,0,0,1.4506745488255708,51,2,8
2023-08-10,7,12.536032473812448,1,0,1.122848021187935,54,3,8
2023-08-11,7,8.260993382142733,0,0,-0.2996306730009648,46,4,8
2023-08-12,7,7.611277655337298,0,0,0.3343376820663692,44,5,8
2023-08-13,7,7.791737713158223,0,0,0.8122302496199543,36,6,8
2023-08-14,7,9.733421957273354,0,0,-0.3915574653829407,44,0,8
2023-08-15,7,5.050495813989838,0,0,-0.5749820634562239,50,1,8
2023-08-16,7,12.291760981056091,0,0,-0.088737072932549,42,2,8
2023-08-17,7,11.224941521195476,1,0,-0.0936507165731417,39,3,8
2023-08-18,7,15.729192678012929,0,0,-0.8103205812670116,41,4,8
2023-08-19,7,6.8938503301722935,0,0,-1.4252997342373526,43,5,8
2023-08-20,7,16.685564362536653,1,0,1.1333240302497325,40,6,8
2023-08-21,7,18.39317073445737,0,0,-0.4568990458168736,48,0,8
2023-08-22,7,19.56147404717749,0,0,0.1220880725906684,40,1,8
2023-08-23,7,16.926390791355693,0,0,-0.7265531298409396,39,2,8
2023-08-24,7,12.959894476109891,0,0,-0.1303675255112494,45,3,8
2023-08-25,7,18.29909404600673,1,0,0.8009508198832932,41,4,8
2023-08-26,7,17.317344854098828,0,0,-1.2920529474650426,45,5,8
2023-08-27,7,6.580494955545883,0,0,-0.984480415607174,44,6,8
2023-08-28,7,18.997691991084835,0,0,0.302697724927276,35,0,8
2023-08-29,7,11.48457994875342,0,0,-0.2996849758317421,53,1,8
2023-08-30,7,13.706303753837071,0,0,-1.070139742117255,46,2,8
2023-08-31,7,6.352804110116178,0,1,-1.485084843502951,54,3,8
2023-09-01,7,14.575126779473068,0,0,-2.2581063443576026,49,4,9
2023-09-02,7,14.549521223790816,1,0,1.7463076940235354,48,5,9
2023-09-03,7,18.798692604417536,0,0,-1.3920159136024697,39,6,9
2023-09-04,7,13.804054006574724,0,0,-0.1234505303621414,46,0,9
2023-09-05,7,16.73363398779123,1,0,1.340969369978342,43,1,9
2023-09-06,7,18.77632645967502,0,0,-0.7376589966182532,37,2,9
2023-09-07,7,14.2427775298171,0,0,0.087469632035878,43,3,9
2023-09-08,7,14.940504277442258,0,0,-0.5831782432170298,44,4,9
2023-09-09,7,14.396536707603474,0,0,0.4261454300178741,36,5,9
2023-09-10,7,14.228488101038002,1,0,0.4799997060279014,48,6,9
2023-09-11,7,9.553781251122563,0,0,-0.0287510540740316,51,0,9
2023-09-12,7,5.093741272656992,1,0,-0.1432856417709286,52,1,9
2023-09-13,7,18.341223537365188,0,0,0.0450746123006763,38,2,9
2023-09-14,7,9.214008330416943,0,0,2.1940982688239115,56,3,9
2023-09-15,7,7.280814107241827,0,0,-0.1973638840324464,48,4,9
2023-09-16,7,5.436988789219143,1,0,-1.56944501966996,46,5,9
2023-09-17,7,14.223254259155947,0,0,0.4043075672750955,45,6,9
2023-09-18,7,18.23992049846266,0,0,0.0310705325222485,37,0,9
2023-09-19,7,10.91380564635827,0,0,-1.0835937324985885,54,1,9
2023-09-20,7,9.46154412150516,1,0,0.916280411973554,47,2,9
2023-09-21,7,5.186965043854176,1,0,-0.2671281751696254,47,3,9
2023-09-22,7,17.16376778423882,0,0,-1.8351153211103144,39,4,9
2023-09-23,7,10.312051732233986,0,0,1.0156414006091696,42,5,9
2023-09-24,7,18.865320359206248,0,0,-1.832349708548665,42,6,9
2023-09-25,7,15.36906982353111,0,0,-1.9780138965430016,47,0,9
2023-09-26,7,9.547070836594276,0,0,-0.9537232837734064,44,1,9
2023-09-27,7,6.3084347067624655,0,0,1.0602149595285857,58,2,9
2023-09-28,7,6.581931318698195,0,0,-1.578164681876958,57,3,9
2023-09-29,7,7.169720833955205,1,0,-0.8367240699892892,51,4,9
2023-09-30,7,12.304188689483636,1,0,-0.7783279688217796,46,5,9
2023-10-01,7,19.77935636323844,0,0,-0.8153358257395238,40,6,10
2023-10-02,7,9.728315912441143,0,0,-0.8330255969172871,38,0,10
2023-10-03,7,17.496639636389663,0,0,-0.3593853884126892,45,1,10
2023-10-04,7,12.953862686733132,1,0,-0.9394801927846228,43,2,10
2023-10-05,7,12.45944628089406,0,0,-0.169736871731878,40,3,10
2023-10-06,7,11.824611381924148,0,0,-2.048444484778089,42,4,10
2023-10-07,7,11.936874544475128,0,0,0.4917079167132883,42,5,10
2023-10-08,7,9.109060245208385,0,0,-1.8160193252078287,52,6,10
2023-10-09,7,14.298027857742092,1,0,0.5166337433407622,56,0,10
2023-10-10,7,7.691407868077818,0,0,-1.7430187664627586,41,1,10
2023-10-11,7,10.039882498742196,0,0,2.237880961055043,38,2,10
2023-10-12,7,12.80000391770434,0,0,-0.699487139448643,40,3,10
2023-10-13,7,14.666569096473417,0,0,1.426330678411929,44,4,10
2023-10-14,7,8.537668823010772,1,0,-0.3480559753975626,45,5,10
2023-10-15,7,10.351260112844791,0,0,0.7646924866466605,46,6,10
2023-10-16,7,11.941163436351545,0,0,1.315950126869617,43,0,10
2023-10-17,7,9.832877441463204,0,0,-0.5476180152506367,44,1,10
2023-10-18,7,11.434368046677102,0,1,-1.932388621382632,43,2,10
2023-10-19,7,10.755949404780278,1,0,0.2805276545516671,49,3,10
2023-10-20,7,5.542888651526593,0,0,1.1950739028454789,57,4,10
2023-10-21,7,15.052476505591311,0,0,1.32973938485666,42,5,10
2023-10-22,7,9.34978271256249,1,0,1.456441246804113,50,6,10
2023-10-23,7,11.337808767063253,0,0,1.2046307976965007,43,0,10
2023-10-24,7,9.797329993149486,0,1,0.1410274995144458,58,1,10
2023-10-25,7,11.616184894710592,0,0,-0.7096887952979545,39,2,10
2023-10-26,7,16.141666405473643,1,0,-0.0604157602907152,59,3,10
2023-10-27,7,17.839059516843456,0,0,0.1874496006347411,41,4,10
2023-10-28,7,18.191686863203884,0,0,0.1264482741878623,39,5,10
2023-10-29,7,5.957116106833321,0,0,-1.8332758320639628,42,6,10
2023-10-30,7,16.12843045467607,0,0,0.5434303478484186,40,0,10
2023-10-31,7,14.617008374711276,0,0,0.1338359723667652,40,1,10
2023-11-01,7,14.984173268601907,0,0,0.0428249784900025,44,2,11
2023-11-02,7,16.91121391017905,0,0,0.8780952574321279,48,3,11
2023-11-03,7,10.49022670276996,0,0,-0.4264752251784116,44,4,11
2023-11-04,7,5.973772197156669,0,0,0.5134327777806934,49,5,11
2023-11-05,7,16.31572196831573,0,0,1.0998680729064352,46,6,11
2023-11-06,7,18.74365302510637,1,0,-1.3807459405034124,38,0,11
2023-11-07,7,19.49340787392133,0,0,1.6656631203132792,48,1,11
2023-11-08,7,8.765787410776412,0,0,0.5331320312547861,45,2,11
2023-11-09,7,19.565313904012825,0,0,-0.4094396375336904,36,3,11
2023-11-10,7,16.191677130915743,0,0,0.3507298448556366,43,4,11
2023-11-11,7,10.148672927449176,0,0,-0.564651736746915,46,5,11
2023-11-12,7,15.320133829320628,0,0,-1.2072267394530474,48,6,11
2023-11-13,7,10.729377482882832,0,0,1.382332311424966,50,0,11
2023-11-14,7,7.628709931866775,0,0,2.209782459084263,40,1,11
2023-11-15,7,14.82770973412116,0,0,-1.049322671523576,37,2,11
2023-11-16,7,7.833972131548764,0,0,-0.0085279939250431,57,3,11
2023-11-17,7,14.726919727720786,0,0,1.823093230798432,42,4,11
2023-11-18,7,14.524523185339412,0,0,1.4072738655348358,49,5,11
2023-11-19,7,15.999702178981924,0,1,-0.2839351759165375,43,6,11
2023-11-20,7,18.409888660298733,0,0,-0.6098669274148325,44,0,11
2023-11-21,7,18.36357892462054,0,0,-0.2237012772657551,51,1,11
2023-11-22,7,13.762000020326528,0,0,-0.0401505960033672,43,2,11
2023-11-23,7,13.064266704067924,1,0,-1.2149508105568674,45,3,11
2023-11-24,7,6.216872963577771,0,0,-0.2770996066823725,39,4,11
2023-11-25,7,10.661510140291814,0,0,-0.1464159674138057,49,5,11
2023-11-26,7,7.596090042990153,0,0,-1.1124289846666726,53,6,11
2023-11-27,7,9.027834930699209,0,0,1.3257456844896898,45,0,11
2023-11-28,7,8.659964312852772,0,0,1.4143127940367684,42,1,11
2023-11-29,7,14.987027572051051,0,0,1.8675686996007648,52,2,11
2023-11-30,7,8.356547015839976,1,0,0.2791776231595124,49,3,11
2023-12-01,7,12.035765785434814,1,0,-0.8850972759395468,40,4,12
2023-12-02,7,14.7341166012151,0,0,1.2870378328421777,41,5,12
2023-12-03,7,13.754307419611749,0,0,0.6197826177837725,48,6,12
2023-12-04,7,16.407012881229953,1,1,-0.8608564285110936,58,0,12
2023-12-05,7,5.984719141482263,1,0,0.1853219628196138,55,1,12
2023-12-06,7,5.085443390843596,0,0,0.2211431906595893,53,2,12
2023-12-07,7,5.031770005036983,0,0,0.8509018485237994,48,3,12
2023-12-08,7,15.909872755179505,1,0,-2.035602197735564,43,4,12
2023-12-09,7,18.31799009861444,0,0,0.9800452591386444,38,5,12
2023-12-10,7,8.54775355077552,0,0,0.5612939233144424,35,6,12
2023-12-11,7,19.396121007452685,0,0,-1.1520676791461784,34,0,12
2023-12-12,7,9.449521588206144,0,0,-0.4018008673813167,52,1,12
2023-12-13,7,12.274520088876624,1,0,-0.1910696903994402,53,2,12
2023-12-14,7,5.5698896001096125,0,0,-1.190284877481388,50,3,12
2023-12-15,7,15.708465234608989,0,0,1.11719797736927,44,4,12
2023-12-16,7,18.12367026810565,1,0,-0.2495605383456918,44,5,12
2023-12-17,7,13.18723920092561,0,0,-0.7785460842574781,42,6,12
2023-12-18,7,11.306764727273436,1,0,-1.0698476170617823,48,0,12
2023-12-19,7,13.889374370007458,0,0,1.022606489996667,38,1,12
2023-12-20,7,16.017784188182198,0,0,1.2008701894359264,45,2,12
2023-12-21,7,19.47898695932359,0,0,0.6297063679865417,44,3,12
2023-12-22,7,5.795025263606608,0,0,0.7225049728498645,49,4,12
2023-12-23,7,18.645436430778823,0,0,-0.5609151321881448,37,5,12
2023-12-24,7,7.370718337406434,0,0,0.2032914994276968,43,6,12
2023-12-25,7,17.164351500071874,0,0,0.0194214964101708,32,0,12
2023-12-26,7,12.380545928701366,0,0,-1.030739727736618,48,1,12
2023-12-27,7,17.092007333906256,0,0,0.2647295325205939,41,2,12
2023-12-28,7,14.032343651097442,1,0,-0.2834710714106593,40,3,12
2023-12-29,7,6.241405069539607,0,1,-0.5875831618356037,48,4,12
2023-12-30,7,18.44172741263508,0,0,-0.5461450657827646,34,5,12
2023-12-31,7,18.757901451845377,0,0,-1.5922977962472329,45,6,12
2021-01-01,8,10.33582421437955,0,0,-0.7239479257856205,44,4,1
2021-01-02,8,12.596219841130894,0,0,-0.5675864157086531,42,5,1
2021-01-03,8,13.706833565629202,0,0,0.6128153587511447,39,6,1
2021-01-04,8,6.260189734963523,0,0,1.1399146508325304,37,0,1
2021-01-05,8,17.39666088131323,0,1,-0.2037425124396203,49,1,1
2021-01-06,8,11.600451979737006,0,0,1.3118704215583092,44,2,1
2021-01-07,8,8.672401087896624,0,0,-1.37828881060028,53,3,1
2021-01-08,8,8.93643616682854,0,0,1.4539532432434787,46,4,1
2021-01-09,8,10.90457894893846,0,0,0.481536337795586,44,5,1
2021-01-10,8,9.67537604729511,0,0,-0.031577639616011,38,6,1
2021-01-11,8,13.243616689993774,0,0,-0.2485530277640705,46,0,1
2021-01-12,8,9.11081214620659,0,0,1.22992011841189,37,1,1
2021-01-13,8,13.0399941853494,0,0,0.1533325188877977,36,2,1
2021-01-14,8,16.959205347365277,0,0,-0.7214237908213365,37,3,1
2021-01-15,8,18.98970553514979,0,0,0.1454772787348987,37,4,1
2021-01-16,8,12.239134143001692,1,0,-1.5630073236775368,40,5,1
2021-01-17,8,9.382574404538763,0,0,0.0809600155993586,40,6,1
2021-01-18,8,11.815832378611734,1,0,-1.0859290835535282,50,0,1
2021-01-19,8,5.207316136495642,0,0,-0.8282807182328942,46,1,1
2021-01-20,8,6.971245420535562,0,0,-0.0405318678239938,46,2,1
2021-01-21,8,11.657220845454145,1,0,0.515276269819761,45,3,1
2021-01-22,8,18.85555623262169,0,0,-0.6980911198310094,28,4,1
2021-01-23,8,18.177592867102,1,0,1.3530541901080106,46,5,1
2021-01-24,8,17.741855495651322,0,0,-1.743103355951194,36,6,1
2021-01-25,8,19.289382328334163,1,0,-1.0607778949563322,38,0,1
2021-01-26,8,18.87430390894879,0,0,-0.1604804984595578,44,1,1
2021-01-27,8,14.279580489170243,0,0,-1.3012629495167145,41,2,1
2021-01-28,8,5.735026881326157,1,0,-0.8258671240962266,56,3,1
2021-01-29,8,16.779729082407872,0,0,-1.8314315688109823,43,4,1
2021-01-30,8,13.42879374134247,1,0,1.1637762247725163,46,5,1
2021-01-31,8,18.318579153311195,1,0,0.24679371498399,44,6,1
2021-02-01,8,14.085713991389447,1,0,-0.5467461808685774,45,0,2
2021-02-02,8,14.451397553659652,0,0,1.4317204107489818,45,1,2
2021-02-03,8,13.059888407344742,0,0,0.3150790480344901,41,2,2
2021-02-04,8,13.418278822374395,0,0,-0.1002170682724044,42,3,2
2021-02-05,8,18.15993925182004,0,1,1.102802163613589,45,4,2
2021-02-06,8,6.08277274427763,0,0,2.119361467931413,52,5,2
2021-02-07,8,10.78314469911639,0,0,0.393670054599289,42,6,2
2021-02-08,8,13.695483857656647,0,0,0.3171594875854885,41,0,2
2021-02-09,8,6.13710021221328,0,0,-1.1801681901194498,49,1,2
2021-02-10,8,8.326404880272406,0,0,-1.2619025742646022,42,2,2
2021-02-11,8,5.9537338453991895,0,0,-1.1801705544654344,50,3,2
2021-02-12,8,8.927828861613438,0,0,-0.6304984048231663,35,4,2
2021-02-13,8,5.101803065845005,0,0,0.04631032706012,48,5,2
2021-02-14,8,6.7412221650469055,0,0,-1.236686802808796,46,6,2
2021-02-15,8,7.707701641043561,0,0,0.4609039894265148,47,0,2
2021-02-16,8,8.046464706489832,1,0,1.693415851560356,50,1,2
2021-02-17,8,18.567318735540304,0,0,-0.0724121784571504,34,2,2
2021-02-18,8,10.45524224550755,1,0,1.5746821037162475,35,3,2
2021-02-19,8,9.956824827986036,0,0,-0.104159997748379,45,4,2
2021-02-20,8,16.78624375266446,0,0,-0.3740857978389136,45,5,2
2021-02-21,8,19.09649854325412,0,0,0.1315496506920198,48,6,2
2021-02-22,8,17.025996844545144,0,0,1.230329018213819,42,0,2
2021-02-23,8,6.038136333517713,0,0,0.2875789841066706,55,1,2
2021-02-24,8,10.660025004858117,0,0,0.9221827832230453,47,2,2
2021-02-25,8,5.201002231427759,0,0,-1.4283119612920545,41,3,2
2021-02-26,8,12.733653215108037,0,0,1.1819964332277604,44,4,2
2021-02-27,8,9.362782990408636,0,0,0.2102421753897175,44,5,2
2021-02-28,8,8.303575755664308,1,0,0.3512798934061534,61,6,2
2021-03-01,8,11.029094574514987,0,0,0.3249963360155354,52,0,3
2021-03-02,8,15.4169565674907,0,0,0.3571996660005002,47,1,3
2021-03-03,8,7.634256769957849,0,1,-0.8198585203985495,45,2,3
2021-03-04,8,7.938315499055094,0,0,0.3048772455790666,51,3,3
2021-03-05,8,13.392203484057909,0,0,-0.276242449592404,34,4,3
2021-03-06,8,12.47186335524794,0,0,-0.109289315135914,36,5,3
2021-03-07,8,13.707802231181915,1,0,-0.6524116628957068,47,6,3
2021-03-08,8,19.58139876050592,0,0,1.2565810150259125,42,0,3
2021-03-09,8,7.0807867218999,0,0,-2.310793298582648,47,1,3
2021-03-10,8,8.808974309254811,0,0,-2.1859649501199585,40,2,3
2021-03-11,8,10.155251240376852,0,0,1.1346019041223443,47,3,3
2021-03-12,8,17.294525292982176,0,0,1.3363104531187917,44,4,3
2021-03-13,8,13.893321436611428,0,0,-1.4379750592388392,48,5,3
2021-03-14,8,11.185368708808422,0,0,-0.6242466427685066,43,6,3
2021-03-15,8,14.9148861285152,0,0,0.4760914885338237,37,0,3
2021-03-16,8,13.650989437554989,0,0,-1.3561967468608336,42,1,3
2021-03-17,8,14.480405810781926,0,0,1.8599346131270384,46,2,3
2021-03-18,8,16.485819830342848,0,0,-0.1146915309776355,33,3,3
2021-03-19,8,8.899731754075583,0,0,-1.447124562819945,40,4,3
2021-03-20,8,12.619786272912645,0,0,-1.6066368519592211,46,5,3
2021-03-21,8,13.742781214421846,0,0,-0.2752742666587254,37,6,3
2021-03-22,8,13.52124215600792,0,0,-1.2804856921091443,44,0,3
2021-03-23,8,6.97147953659019,0,0,-0.8649210402511291,42,1,3
2021-03-24,8,18.63081308474662,0,0,-1.241729643171877,41,2,3
2021-03-25,8,13.866978089360757,0,0,0.4629690694464209,38,3,3
2021-03-26,8,12.496747624676814,0,0,-1.795078010730598,45,4,3
2021-03-27,8,7.628642584884034,0,0,-1.211117071506992,46,5,3
2021-03-28,8,6.308981008825393,0,0,0.4727591420418836,41,6,3
2021-03-29,8,5.962715964605365,1,0,-0.5871824901102418,50,0,3
2021-03-30,8,6.219232281184484,0,0,-1.5993784443091086,46,1,3
2021-03-31,8,6.725866744479463,0,0,-1.022037381409764,42,2,3
2021-04-01,8,17.86187211260732,0,0,0.0256859949199543,33,3,4
2021-04-02,8,7.909515072346029,0,0,-0.2115814544510448,50,4,4
2021-04-03,8,17.859179444738906,0,0,-0.097250441103099,40,5,4
2021-04-04,8,15.748333407231236,0,0,1.5700018044576791,51,6,4
2021-04-05,8,14.2593100362792,0,0,1.5908659737012645,34,0,4
2021-04-06,8,10.47508672977023,0,0,0.0168148327264097,41,1,4
2021-04-07,8,7.758075189563654,0,0,0.9265269122064864,33,2,4
2021-04-08,8,19.10700579568723,0,0,0.4104326425017344,30,3,4
2021-04-09,8,19.459880631126627,0,0,-1.013265705881369,45,4,4
